"bAhqAPoWaZYcyYi7bs024Q","LUN6swQYa4xJKaM_UEUOEw","Michael from Red Carpet VIP is amazing ! I reached out because I needed help planning my soon to be sister in law's bachelorette. It was a group of 10 girls so I was a little overwhelmed but Michael saved the day! Everything was super smooth and easy! We got good deals and had the best time ever! We booked hotel and a bachelorette package for a great price. I have saved contact info because I will for sure reach out again on next Vegas trip!!!"
"TpyOT5E16YASd7EWjLQlrw","AakkkTuGZA2KBodKi2_u8A","I cannot believe how things have changed in 3 years. I picked up duck congee sometime in the winter when my hubby was sick.  I was very disappointed because the ginger fish sauce tasted like it had gone bad (it should never be bitter).  Today, my hubby wanted to eat there since he was craving the duck congee and most places don't serve the duck & coleslaw side. We waited about 10 minutes to get our menu.  After we placed our orders, we waited another 5 minutes to get the tea that most places bring with the menu.  I could go on with the details but the gist of the story is they were understaffed or the staff was slow.  The worst part of it was that the service.  The servers make us feel bad for asking for anything (like when they took our order).  We had arrived and placed our order before another couple bside us at least 10 minutes ahead but somehow, this couple received their pho before mine.  They were almost done eating their pho before mine came out."
"NJlxGtouq06hhC7sS2ECYw","YvrylyuWgbP90RgMqZQVnQ","You can't really find anything wrong with this place, the pastas and pizzas are both amazing and high quality, the price is very reasonable, the owner and the staff are very friendly, if you're in downtown check this place out, a lot of people think just because it's downtown there are lots of options around but that's not always the case as there is also a lot of poor quality food in downtown as well."
"86J5DwcFk4f4In1Vxe2TvA","NyLYY8q1-H3hfsTwuwLPCg","Great lunch today. Staff was very helpful in assisting with selections and knowledgeable on the ingredients. We enjoyed the BBQ chicken with tika masala sauce and really good naan bread. The biryani with chicken was also yummy! Fun to see the food being prepared in the tandoori ovens. Great addition to the fast casual scene in Cleveland."
"JSrP-dUmLlwZiI7Dp3PQ2A","cHdJXLlKNWixBXpDwEGb_A","I love chinese food and I love mexican food. What can go wrong? A couple of things. First things first, this place is more of a ""rice bowl"" kind of place. I thought it was going to be more diverse as far as the menu goes, but its mainly rice bowls you get with different kinds of meats. The ordering was a little confusing at first, but one of the employees helped us out and I got the 2-item bowl and got the jade chicken and hengrenade chicken with all rice(jerk). I also ordered a jade chicken quesadilla on the side.

I'm gonna admit, this place looks kinda dirty. I don't think Arizona uses those health department letter grade system like California does, but if I were to just judge by how it looked inside, i'd give it a ""C"" grade lol. We waited for about 15 minutes or so and finally got our food. We took it to go and ate at our hotel room. 

Mmmm... the food was just alright. The jade chicken was nothing special. It tasted like any generic chinese fast food orange chicken/sesame chicken variant. The hengrenade chicken, although was the less spicier version of the jerk chicken, was still pretty spicy for me. Just be warned the jerk chicken is super spicy. If you aren't sure, ask for a sample at the restaurant before ordering, but it was way too spicy for me. 

The jade chicken quesadilla was decent, but nothing special. Just imagine orange chicken in between a tortilla and cheese. A friend of mine ordered a jade chicken burrito and we were confused when we pulled it out of the bag because it was literally the size of Mcdonald's apple pie. If you order the burrito, be warned that it's a burrito for gnomes and smurfs, but he said it was tasty. 

They provide a snicker doodle sugar cookie for each meal and it was decent, again nothing special. 

Not gonna lie, the next day my stomach felt like a little mexican dude and chinese dude were wrestling and throwing molotov cocktails inside. I used the bathroom like 5 times. I don't recommend eating this place if you have a lot to do the next day."
"6Fz_nus_OG4gar721OKgZA","6lj2BJ4tJeu7db5asGHQ4w","We've been a huge Slim's fan since they opened one up in Texas about two years ago when we used to live there. This place never disappoints. They even have great salads and grilled chicken. Plus they have fresh brewed sweet tea, it's the best!"
"_N7Ndn29bpll_961oPeEfw","y-Iw6dZflNix4BdwIyTNGA","Good selection of classes of beers and mains. I've been here twice.

First time I had the fried chicken. It was delicious, but be warned, extremely salty. I couldn't even finish the last piece of chicken after experiencing a salt overload.

Second time we came on a wednesday. We didn't know it was BBQ night, where they have a completely different menu, and don't offer anything from their original vegetarian-friendly menu. This menu has one vegetarian-friendly option - an eggplant sandwich. The vegetarian in my party said it was awful. Also, on BBQ night you choose 2 sides. Except they were out of all their sides except 2 - fries and potato salad. I can't say I was thrilled to have carb heavy sides with my carb heavy main. How do you run out of sides so early in the evening?

Service not so great.

I'd avoid coming here on wednesdays."
"DzZ7piLBF-WsJxqosfJgtA","qx6WhZ42eDKmBchZDax4dQ","Our family LOVES the food here. Quick, friendly, delicious, and a great restaurant to take kids to. 5 stars!"
"5JVY32_bmTBfIGpCCsnAfw","Mem13A3C202RzT53npn4NA","If you are looking for the best pierogies in Pittsburgh, this is your place. There are a few small tables outside but most of the business is carry out. Pierogies Plus wins Best Pierogies every year. Why? Because the owner is from Poland and she is making the real deal pierogies. The best part is that they are hand pinched by a group of older Polish and Hungarian women. 
The biggest seller is potato and cheese but they sell many flavors. They are like plump pillows of softness. You can buy them buy the dozen. You can get them cold to take home and freeze or warm and ready to eat. The warm ones are served with butter and onions.  It's definitely a comfort food. The best part is that they ship internationally. Yes, they are that good."
"3CJUJILq7CLHk_9OrvpvQg","I4Nr-MVc26qWr08-S3Q1ow","The food is always good and the prices are reasonable.  Although it's not exactly a restaurant -- more like a snack bar, limited menu and you walk up to the counter, place your order, wait a minute or so for them to prepare your order, and pay the cashier, then search for a table.  Kind of like a sandwich shop.  Still a much better choice for value than the other hotel Deli's on the strip."
"2mxBNBeFrgDszqGS5tdEHA","d_L-rfS1vT3JMzgCUGtiow","Pick any meat on the planet and the chef will make a Mexican style dish with amazing flavor! Wow, fish and lamb tacos to die for. Drinks are great as well."
"8NwU4TRsD3S6gIfBqFzDMQ","Sfc8Haz2Yri8Mo1L0E0TsA","Great food, great service. Obviously fried chicken isn't the healthiest food on earth, but once a month I get that craving for good fried chicken. Their chicken is great, doesn't seem too fatty, and their sides are excellent too. A+"
"vXZeHaLvdfCPATz5BDavow","FQ1wBQb3aNeRMThSQEV0Qg","PlumbSmart provided superior service from beginning to end.  They were able to repair a badly damaged sewer pipe with only one day's notice.  I was particularly pleased with their attention to care when cleaning up the landscape after the job was completed.  Their competitive pricing and excellent service make them my first stop for all future plumbing needs.  Thank you to Wayne and the whole team!

-Scott B"
"vDr8hBNYigiY70fk1kF5iQ","hd5xm20tfSa70-6UqD9-bg","Unfortunately, I must recommend not to conduct any business with Fast Fix Jewelry and Watch Repairs.  The staff is completely unprofessional and I have never been treated so rudely in my life.  I was actually shocked and walked away thinking ""wow, how do those people even have a job?""

I have never written a negative review before, I usually chalk it up to someone having a bad day.  I have worked in customer service for 10+ years and I know it is exhausting and bad days happen.  But this is a special occasion.

I drove 30 minutes to try to find someone who could help me repair a watch band.  I was barely greeted upon arrival and right away felt like I was bothering them.  The girl behind the counter obviously just wanted me to leave, the blond kid working snapped at me when I asked a question and when I re-asked in order to clarify what he said he snapped again and said, ""I already told you?!?""  ""Is this even authentic?""  Shouting at me over his shoulder as he work on something else. 

I was shocked and just stood there put my watch away awkwardly and left with no one else saying a word to me.  There are a lot of places that fix Jewelry in this city and I will be taking my business elsewhere and recommend that people reading this review do the same.  Some places, just do not deserve a loyal customer base."
"TTRVdTXKcq-xn6-1IWbwEw","Gyrez6K8f1AyR7dzW9fvAw","their pettuccine was fresh-made in the morning. it was very delicate and yummy! the owner and staffs are super kind and delightful. We also had Veal piccata. it was classic! love this restaurant."
"q3GeSW9dWN9r_ocqFkhrvg","9nTF596jDvBBia2EXXiOOg","if i can give this place no stars i would, i only had their hot pot though, so im not a good judge for anything besides their shabu. i must say, quantity was small, price is expensive for the quality and quantity, and the taste of the soup base is bland as if they just put hot water in. the sauce selection is limited and not very fresh/clean from my perspective. i love hot pot and i would never go back again because home made hot pot can be much better than this place without even trying. anyways, if you have a good appetite for hot pot, you can do yourself a favor and skip this place because it can make you miserable!"
"yxyRt-zoh_A6PMThX-h9Vw","SNL64axQhCO6Z7ohcWg3wA","This review is in regards to our experience watching SuperBowl 51 February 5, 2017 at the WestGate in the theater/auditorium.

Watch the game somewhere else.....

To those unfamiliar with The Big Game experience at WestGate you typically would get in line to watch the Superbowl in the theater portion of the hotel around 8 am on Superbowl Sunday. This line can get extremely long yet the earlier you get in line your choice of seating significantly improves.So...after waiting in line for a few hours we were notified the lower portion of the theater was reserved for paid customers who previously purchased wristbands for $100 (including alcohol and hot dogs) and instead we would be seated in the balcony portion of the theater.No problem, something different, we said. Mistake.

So at 1:30 pm we were sent upstairs to the balcony to take our seats and prepare to watch the big game at 3:30. Once we take our seats one of us ( we're in a group of 8 ) will hold the seats while the rest of us will go out to the casino floor and gamble or go the the sports book and place a couple last minute bets.Please note the patrons that leave the auditorium will receive a hand stamp or wristband to allow reentry to the theater. BUT INSTEAD....

We were told by Westgate staff that no hand stamps or wristbands would be given and we were ON OUR OWN if we choose to leave and we would not be allowed back in. Wow.
That's right, after waiting in line all morning if we wanted to go downstairs to play blackjack, place a bet at the book, or maybe have a bite to eat because no food was made available upstairs we would be out of luck. Nice work Westgate.

So we were seated upstairs...stuck. With no food or soda available for purchase. Only beer and water was sold in the balcony food counter. That was at 1:45 p.m. After vigorously complaining to Westgate staff ( to ushers with yellow jackets and security with black jackets ) at 3:04 pm wristbands were given out. At 3:18 hot dogs and soda were made available for sale in the balcony. I believe this was a direct result of all the upset patrons like myself that were seated in the balcony level.

In summary, for being the biggest sportbook in Las Vegas this place is dysfunction and fails to satisfy the most basic request to provide food and comfort to betting patrons. A total mess. This place sucks. Watch the big game and bet your money some where else. We will."
"C_hUvw2z0R-Rv0yZb6QCZA","dm6sO_Y8JdKTE1ZM955yug","ended up here because Raku was closed and it received great ratings on Yelp.  I'm so glad I came here.  One of the better meals I've had.  Started off with the mushroom dish and the lettuce wrap.  both were amazing. the lettuce wrap is like having a flavor party in your mouth.  also had the panang duck which was terrific. highly recommend all three dishes. one dish that wasn't so good was the seabass with drunken noodles. overall it was an excellent meal, intimate setting, and great service. definitely will be back."
"1fi6x4tnJtlVWaJmoIO9XA","XTzKRvWciP_BZ9imk8mmPQ","I tried this place because my girls are away for a month, and I REALLY wanted to try to wait until they came back, because NOBODY can hold a candle to them, but my toes were desperate.  When I went in, they were almost twice what I usually pay to begin with.  Then, before starting the pedicure, I specifically told them I already had gel polish on my toes.  They didn't tell me right then and there ""that will be an extra $5'.  No, they waited until it was time to pay, and not only charged me for that, but they charged me all kinds of extra fees that I didn't even ask for!  I had also informed the girl that my toenail was loose and needed gluing.  While I was looking at my phone, all of a sudden I felt this sensation, and she RIPPED OFF MY TOENAIL!!!!  Without even asking me!!!!!!  So then she had another girl come and put acrylic on there since the nail underneath was only 1/2 grown.  Again, they didn't tell me how much this would be, or even ask my permission, they just charged me at the end.  

The added stone 'massage' was barely a massage!  She rubbed the stones up my lower legs a couple times, and that was it.  It lasted about 30 seconds.   And when I asked for a design, I'm used to getting a board with a bunch of designs to choose from.  She didn't even ask me what I wanted, she just painted a few lines on my two toes and then charge me 5 MORE dollars for that! 

Ugh, I don't care HOW ugly my toes look next time, I will NEVER go anywhere else besides Bella Nails again, they ROCK!!!!!!!  This place was appalling.  I didn't want to make a scene, so I just paid the money, but I will NEVER go back!!!!!!!"
"tFICmdLtwgFIRcwtlbYQOg","CDpoJiqgM04wqQTZ6QkTqQ","Love this place downtown but the Scottsdale location has no manners. Sat at bar for 10 min while bartender ignored us. No menu, no water. We walked out and they could have cared less."
"uFVAAe0JC81IPmxgT49Hcw","3JxKzWquEbPC3yPIfoCiLw","Best chinese resto. Highly recommended. 5 stars. Let us support this business. Best in the west valley. Trust me you wont gi wrong coming to this place"
"DbccYu3OppWKl21OanZnTg","YSUcHqlKMPHHJ_cTrqtNrA","Came here on a Thursday night at 6:30 p.m. My friends and I had a reservation, but it was not needed - the place was almost empty.

SERVICE: Extremely Poor

While I enjoyed the company of my friends, I would not come back to this restaurant, primarily because of the poor service. Once we were all seated, we were not greeted by anyone for over half an hour, and when someone did come by, we asked whether we could place our orders, to which he said he could not; he's doing something else - so we waited at least another 15 minutes before someone came to finally take our orders. 

MAIN: Caprese Salad

The salad was okay - a bit salty for my liking. I personally did not find this dish filling, so I ordered the sweet potato fries as well (See below).

MAIN: Sweet Potato Fries (this was worth it) 

These fries were actually very delicious - crispy on the outside and soft on the inside. If you visit this restaurant, I would recommend this particular dish, especially given the price ($8) and the portion size (it was quite large - almost the size of a large plate)."
"en0xQXlvRk-ZtKlaW4I8eQ","N0apJkxIem2E8irTBRKnHw","Went here last weekend and was pretty disappointed. They did not have one thing that was pictured and recommended on yelp as being good. We started off with the steak grilled skewers which were just Ok, nothing special. My freind got the lasagna and I got some special chicken dish. They were both pretty bland and lacking that kick. Our waitress was really nice and got the manger to switch out our dishes. My freind got the hamburger and I got the shrimp scampi. Her hamburger was better then the lasagna but was still lacking flavor. My scampi was better then the chicken but was also still under seasoned and the noodles were a bit under cooked. With such a big name attached to this restaurant and going on such an empty stomach we had such high hopes. The service was great which is why i gave it three stars."
"_o740mSNRhMNYuPjSJoPLg","sMzNLdhJZGzYirIWt-fMAg","This place epitomizes the rumored transformation that is in the process of taking place in Pittsburgh. Great food, drinks, and service, but the atmosphere is second to none. Definitely a must visit for locals and visitors alike! You will not feel like you're in ""Pittsburgh""."
"fxrQSMhHlBv6eJVRdchG9Q","IMLrj2klosTFvPRLv56cng","Dinner Was Fantastic! Service was great We started with the corn soup and the tuna tartare. We shared the Filet and Scallops. Both delicious entrees! We didn't realize the steak came with potatoes and ordered two sides Mac and cheese and shishito peppers. I thought the peppers were really hot but I'm a whimp I guess! We will definitely come back"
"wNyiw6GfVfn5Kphqmux1gw","5OZlLXjU0FXUbrw8Scja6g","They keep there appointments on time and are pretty efficient. However I am very disappointed in how they think that just because I am a girl that I do not know what is going on with my car's tires. The guy that helped me out told me that my two front tires tread was extremely low and that I would be needing two new tires in a month or two. He told me that he could show me the same tires I have on there now and how much they would be. When the I had taken my car to the other Discount Tire they told me it that my tread was actually still really good for how many miles I have on my car. When he told me the price of the two tires it was around $280. Which I had just bought two new ones a couple months before that and they were the same price. So when I bought the two new tires my tire pressure light came on not that long after that. I honestly feel like the tires were not even new and did not look worth $280."
"tAcB1ZohRtjozsymvqqHzQ","m7ommfJFalI47UksyX04Iw","Met a friend for dinner there tonight. The server only brought us one menu. After she brought us a couple of Cokes she didn't come to our table for 20 mins. After trying to get her attention a few times when she walked by we decided to just order off the bartender. We received the starters and the mains at the same time. The wings, brisket, and mac and cheese were alright at best. At this point we hadn't seen the server since she brought the food, so we had to go to the bar for more napkins and refills on the Cokes. The most we actually saw our server was when she hovered over us as we put the tip into the handheld credit card terminal. 

Food was somewhere between okay and decent. Service was somewhere between piss poor and terrible."
"5rWm6uBPeewOiml4pcqp3w","m7ommfJFalI47UksyX04Iw","Another solid BBQ place in Calgary. This is definitely a great place to go if you are craving something smokey and delicious. 

I actually noticed this place because I wandered by when I was walking downtown and it's impossible to miss that lovely smokey/BBQ smell if you're on the block. However, it looks kind of like a hole in the wall. The entrance doesn't look like it's been updated in years, and that's ok because it just adds character. The entire decor is wood/country (to include buffalo head on the wall) and there is also a downstairs where there is live music on the weekends.

Ok onto the food. I have been here a couple of times now, so I think I can comment on the menu pretty well. My friends and I have ordered the brisket, the catfish, the veggie burger, the mac n cheese, the cesar salad, the chili, and the garlic fries. If I had to review this place based on the delicious and garliciness of their fries, this would be a 5-star review hands down. I mean, seriously, vampires beware, but everyone else should enjoy a-plenty.

The portion sizes are huge, so go hungry or be prepared for a to-go box (granted every time I've gone I have loved the food so much that I ate the entire meal.) 

I bet at this point in time you are wondering why I am only giving this place 4 stars then? Well, not everything is as amazing as those garlic fries. The bourbon apples are fairly tasteless, the chili is ok (the meat was very tough), and the service is also just ok. However, the catfish is delightful, the mac and cheese is also delicious, and the brisket is quality. 

The specialty cocktails are also pretty good, and the beer prices are pretty decent. This is a great place to go for a long lunch, after dinner drink, or even a weekend brunch. There are vegetarian options on the menu (if you can ignore the buffalo head on the wall) and I believe even a few gluten-free options as well. It's a fairly good place to go with a large group, just make sure to call ahead. 

All in all, like I said earlier, a great place for good times and smokey flavor."
"ITSnuLOu81doC5GGT5NMSQ","RbrZJEf8TlnP7RHaKnCtIQ","One day after I satisfy my frozen yogurt craving at Kiwispoon... I get invited out to eat frozen yogurt at Piccadilly.  A rare opportunity to truly compare the two yogurt places.

Here, I tried three flavors - chocolate, pumpkin, and caramel sea salt.  Added toppings of brownie bits, chocolate caramel turtles, and mochi.

Overall, I liked the yogurt better at Kiwispoon. The frozen yogurt seems less rich in Piccadilly's and the flavors are not as strong.  The price per ounce is also marginally higher at Piccadilly's.

There are definitely pluses to Piccadilly's yogurt though.  I liked the toppings better - I thought the mochi tasted better, the brownie pieces were bigger, and the chocolate caramel turtles went great on ice cream.  The chocolate caramel turtles should be a standard topping for both frozen yogurt and ice cream places.  Also, with the huge map of Cleveland Heights behind the cash register, this feels more like an authentic ""neighborhood"" froyo joint."
"zFYFuufYWQSPj0r5lrKQKg","wJj1EwYcXHdvA9zKqmb5hQ","I called the number provided and same day they showed up to my residence for an inspection. Was able to advise me of multiple broken and loose tiles on my roof and came out just a few days later and completed the repairs. Quoted me a good price for the repairs as well. No complaints!"
"Z_HE_KKT7N-WddPTzUQC7A","jScBTQtdAt-8RshaiBEHgw","Party of 3 ordered the fish tacos, pork belly banh mi, corn beef hash Benedict, and bam ham. Everything was delicious, esp the pork belly banh mi. It's tender and juicy and the baguette was nicely toasted. Love the crispy fish taco too. Their compliment chips and salsa were fresh and super good and crispy. Service was excellent. Our waitress did a great job checking up on us and serving us. I really want other food options too but I'm too full. Next time i visit i will definitely come back."
"SvMGr_Oih7ivtzmnCL-Tmg","ujHiaprwCQ5ewziu0Vi9rw","We had dinner at the Bellagio Buffet last night. The service was OK. Our server was great but kind of forgot about us towards the end of our visit. The food was cold. The only good thing there was the crab legs because they're suppose to be cold and the tacos because it was freshly made. The food was under a single lamp that didn't heat the food at all. We let the server know that the food was cold and he told the manager that was in charge. All she did was come over to ask what the problem was and said she was going to talk to the chief. Have no idea what actually happened though because we didn't see her after that. Half the buffet was closed as well so there wasn't that many options. I must say i rather go to the Rio buffet. For a high end casino this was a horrible experience."
